MedInc,HouseAge,AveRooms,Latitude,Longitude,target
6.1834,16.0,8.263250883392226,33.09,-117.04,3.356
5.2037,25.0,5.885931558935361,33.9,-117.85,2.422
2.1552,23.0,3.8126410835214446,37.7,-122.11,1.614
2.1382,37.0,4.5697940503432495,37.66,-122.08,1.666
4.1339,52.0,4.567058823529412,37.78,-122.47,3.964
2.5083,41.0,4.268965517241379,33.93,-118.21,1.181
6.0074,16.0,6.862704918032787,37.58,-122.08,2.365
3.7167,46.0,4.699822380106572,37.78,-122.5,3.328
3.7813,43.0,4.752321981424148,33.76,-118.12,4.615
1.6983,10.0,4.471930906847625,33.95,-116.5,0.666
0.7235,19.0,2.839622641509434,34.1,-117.29,0.713
1.4038,12.0,3.8353909465020575,36.76,-120.38,0.543
1.8056,39.0,2.225165562913907,34.09,-118.29,2.625
1.9412,42.0,4.372781065088757,38.63,-121.42,0.731
3.5714,38.0,4.491176470588235,34.28,-118.45,1.52
4.6326,29.0,4.7828125,33.85,-118.01,1.952
4.7069,26.0,5.135693215339233,37.25,-121.89,2.348
3.2321,46.0,3.985074626865672,37.72,-122.48,1.125
4.0625,18.0,5.259541984732825,38.46,-121.43,1.003
5.0201,31.0,5.042553191489362,37.71,-122.44,2.641
4.6771,16.0,6.919732441471572,38.92,-121.14,2.12
2.5938,39.0,5.788079470198675,37.66,-120.99,1.356
2.4321,26.0,5.100760456273764,40.88,-124.09,0.821
5.4863,16.0,6.414201183431953,32.67,-117.05,1.538
2.6848,26.0,4.5942684766214175,33.61,-117.71,0.741
2.0987,52.0,3.211798839458414,37.8,-122.42,4.583
2.7614,18.0,3.4558058925476605,33.71,-117.99,2.375
4.6648,10.0,5.395209580838324,32.69,-117.03,1.561
1.5319,20.0,4.521929824561403,37.11,-120.25,0.505
4.3603,16.0,5.819371727748691,33.49,-117.65,2.488
5.0917,17.0,6.125954198473282,38.58,-121.34,1.341
4.551,12.0,6.451313755795981,38.48,-122.74,1.783
2.025,20.0,3.745014245014245,34.06,-117.27,0.857
3.6895,14.0,5.316441441441442,37.12,-121.65,2.393
2.125,44.0,4.29426433915212,33.98,-118.27,0.925
1.78,38.0,3.9756944444444446,38.57,-121.48,1.143
4.1797,25.0,4.786407766990291,34.44,-119.79,2.718
2.1875,49.0,4.571428571428571,34.04,-118.44,2.25
5.7415,17.0,4.787307032590052,33.87,-118.38,3.219
4.0069,42.0,4.5,34.27,-119.26,2.143
6.1175,16.0,7.567282321899736,36.83,-119.82,1.447
3.285,37.0,3.7734513274336283,33.89,-118.3,2.181
4.1053,5.0,5.11328125,33.14,-117.13,1.714
0.9379,34.0,4.38,38.61,-121.45,0.675
2.0089,52.0,4.2727272727272725,34.1,-117.31,0.681
4.1923,47.0,5.152694610778443,34.19,-118.34,2.312
2.274,27.0,3.48,34.04,-117.95,1.508
3.725,34.0,5.492990654205608,36.62,-121.93,2.78
3.2426,26.0,5.489830508474577,34.24,-118.58,2.369
3.7813,18.0,5.357142857142857,36.58,-119.45,0.873
2.7411,14.0,4.285714285714286,37.3,-121.87,1.125
5.293,25.0,7.085365853658536,33.85,-118.26,2.07
6.617,14.0,7.108481262327416,33.08,-117.25,2.852
3.1281,19.0,5.428,35.36,-118.94,0.762
2.1944,27.0,4.02,34.05,-117.64,0.957
1.6948,30.0,5.370801033591731,39.75,-122.18,0.675
2.4732,14.0,4.445402298850575,37.0,-122.06,1.313
1.1818,29.0,3.5016835016835017,32.71,-117.11,0.832
6.0224,38.0,5.1,33.8,-117.89,1.875
3.0192,19.0,4.9178885630498534,32.79,-116.93,1.423
2.2604,43.0,3.6714801444043323,37.77,-122.21,1.0
3.1406,48.0,4.625,34.19,-118.34,2.231
2.6875,17.0,4.5181818181818185,37.62,-122.08,1.573
1.5303,40.0,4.949664429530201,33.96,-118.26,0.953
2.288,19.0,3.7037773359840953,32.8,-117.24,2.1
2.1528,31.0,4.457286432160804,37.66,-121.03,0.755
5.1129,14.0,5.706484641638225,33.53,-117.72,2.513
1.5433,11.0,4.462068965517242,36.32,-119.65,0.504
2.1705,36.0,4.024193548387097,37.92,-121.28,0.603
5.3044,11.0,6.619883040935672,34.21,-119.03,3.19
2.1071,15.0,6.721649484536083,33.65,-116.9,0.938
3.9028,35.0,5.713761467889908,34.69,-118.16,1.268
4.0547,14.0,5.45,37.26,-121.81,2.362
2.375,41.0,3.7228915662650603,32.76,-117.13,1.544
7.5925,39.0,7.150462962962963,32.72,-117.24,4.667
5.9734,10.0,6.3443627450980395,32.82,-117.08,2.717
5.1315,17.0,5.460176991150442,33.89,-117.97,1.818
5.9263,3.0,6.550796812749004,34.52,-118.5,2.518
2.8025,5.0,4.947761194029851,32.78,-115.55,0.843
4.675,33.0,6.06043956043956,33.94,-118.12,2.83
2.6641,31.0,5.035714285714286,33.94,-117.96,1.852
2.7019,25.0,3.751184834123223,34.02,-118.48,2.938
4.1154,26.0,6.191044776119403,32.63,-117.04,1.602
2.9815,20.0,5.954285714285715,36.07,-119.0,0.73
4.0,24.0,4.848066298342541,37.7,-122.17,2.026
4.4083,17.0,6.551181102362205,37.51,-120.82,1.658
1.3696,23.0,3.9147286821705425,37.65,-120.92,2.75
4.7946,24.0,6.311233885819521,33.82,-117.84,2.512
3.5909,52.0,5.488997555012225,37.76,-122.49,3.312
3.0723,6.0,6.269858541893362,34.98,-120.47,1.373
0.8941,27.0,3.517467248908297,34.0,-118.26,0.919
3.7687,27.0,5.405405405405405,38.13,-121.19,1.652
5.6306,5.0,5.958393113342898,37.33,-121.76,2.862
3.1107,26.0,4.375168690958165,37.31,-121.92,2.479
4.0924,19.0,5.942222222222222,38.17,-121.28,2.442
5.7965,27.0,6.2160714285714285,33.82,-118.07,2.282
3.3095,33.0,5.474120082815735,41.74,-122.64,0.813
1.625,33.0,4.491071428571429,36.53,-119.29,0.503
5.7143,40.0,6.102409638554217,34.18,-118.42,3.824
4.1607,20.0,5.29971181556196,34.28,-118.81,1.968
2.9783,19.0,5.093514328808446,37.66,-120.9,0.825
2.75,34.0,5.556701030927835,34.69,-118.13,0.968
3.5547,36.0,5.609195402298851,37.7,-122.15,1.947
3.138,45.0,4.717868338557993,34.19,-118.33,2.17
6.0289,23.0,7.289029535864979,37.98,-122.27,2.186
1.9167,38.0,4.942857142857143,38.64,-121.41,0.644
4.8875,9.0,5.735849056603773,32.69,-117.06,1.577
4.6875,15.0,7.479057591623037,33.88,-117.36,1.898
2.2925,44.0,4.669329073482428,39.73,-121.82,0.858
3.6016,21.0,5.387755102040816,37.74,-121.13,1.346
3.0446,26.0,5.657534246575342,39.5,-121.44,0.908
4.526,19.0,7.042780748663102,36.79,-119.63,1.487
1.7262,36.0,4.521604938271605,33.92,-118.27,0.888
2.4556,16.0,4.516629711751663,39.16,-121.62,0.971
2.9688,16.0,5.646739130434782,39.2,-121.2,1.283
2.3482,22.0,4.001342281879195,32.8,-117.23,1.906
5.6784,26.0,6.2838283828382835,33.83,-117.85,2.324
2.0571,24.0,3.5036086607858863,32.61,-117.06,1.523
6.3178,19.0,6.426829268292683,37.23,-121.81,2.48
3.7837,14.0,4.275177304964539,32.91,-117.14,1.603
2.3664,20.0,3.685121107266436,34.07,-118.13,1.922
1.5328,36.0,2.5707865168539326,34.1,-118.31,2.5
7.9977,20.0,7.169960474308301,37.87,-122.53,4.0
1.9643,32.0,3.882249560632689,34.06,-117.72,1.132
2.5781,28.0,5.48062015503876,34.0,-117.69,1.116
2.2167,40.0,6.101123595505618,37.73,-122.38,1.938
1.3785,47.0,4.310344827586207,37.85,-122.27,1.423
2.6322,10.0,4.9916142557651995,33.73,-117.16,1.407
2.5074,33.0,5.665441176470588,36.94,-121.02,1.177
4.0724,25.0,5.007792207792208,33.84,-117.87,2.314
2.225,41.0,5.157894736842105,37.64,-122.42,2.125
2.9688,22.0,5.987261146496815,41.68,-123.91,1.527
1.2455,41.0,4.065217391304348,33.95,-118.3,1.008
3.0893,22.0,4.732049036777584,34.41,-118.92,1.734
2.9219,37.0,4.5995670995671,37.9,-122.3,2.172
2.0139,17.0,3.642523364485981,32.76,-117.12,1.5
4.2143,35.0,5.627002288329519,34.16,-118.07,3.694
4.4671,47.0,5.3825665859564165,33.74,-118.3,2.708
5.5789,36.0,5.365461847389558,38.01,-122.64,2.92
1.74,28.0,6.158892128279883,41.86,-121.93,0.44
4.1739,16.0,5.981060606060606,38.03,-121.35,1.313
6.0191,8.0,6.347326732673268,34.03,-117.78,2.539
2.369,29.0,4.030534351145038,34.12,-118.18,1.734
1.4301,47.0,3.2637215528781796,38.57,-121.48,1.417
2.2258,25.0,3.581589958158996,34.06,-117.78,1.148
2.5682,52.0,4.5,37.85,-122.29,1.2
2.7137,17.0,5.63922942206655,39.15,-121.99,0.72
2.2794,42.0,5.0,38.67,-121.77,1.089
3.5562,32.0,5.052777777777778,33.89,-118.07,1.46
2.9,19.0,6.183510638297872,38.75,-120.7,1.587
1.6987,30.0,2.5533661740558293,34.06,-118.31,4.125
3.319,32.0,5.265033407572383,38.5,-121.49,0.845
3.2721,11.0,4.522935779816514,37.39,-120.71,0.738
4.2895,4.0,4.004213483146067,37.91,-122.35,1.868
6.0434,27.0,7.1606280193236715,34.08,-117.77,2.148
2.6074,17.0,4.43801652892562,34.1,-117.69,1.375
4.3393,52.0,5.272536687631027,37.75,-122.48,3.176
4.5278,32.0,6.133587786259542,32.84,-116.94,1.663
3.0491,34.0,4.498721227621483,33.97,-118.04,1.582
5.7654,35.0,5.755474452554744,33.84,-118.36,3.43
7.5196,31.0,7.358600583090379,34.08,-117.86,3.809
2.7031,41.0,3.635514018691589,34.05,-118.18,1.092
2.5625,18.0,3.473529411764706,33.81,-117.91,1.531
2.9769,43.0,5.082926829268293,38.54,-121.43,0.927
3.5481,29.0,5.261842105263158,34.11,-117.41,1.055
2.6429,47.0,4.09375,34.43,-119.71,2.792
5.779,39.0,6.309255079006772,37.53,-122.32,3.871
5.253,35.0,6.208092485549133,32.82,-117.19,2.04
4.3646,9.0,7.129436325678497,39.25,-121.18,1.859
3.7059,33.0,3.5285714285714285,33.6,-117.77,2.375
2.5651,27.0,3.7947454844006567,33.75,-117.85,1.714
3.5054,33.0,3.99375,33.82,-118.21,1.468
2.5192,43.0,4.8807017543859645,37.73,-122.18,0.764
1.3527,41.0,3.7114093959731544,36.75,-119.8,0.612
1.9049,10.0,3.689655172413793,33.85,-118.29,2.222
2.1875,28.0,4.160714285714286,34.06,-117.18,0.819
3.125,36.0,6.444444444444445,35.17,-119.48,0.375
3.2765,18.0,6.326271186440678,34.45,-117.79,1.65
2.4757,26.0,5.9,40.38,-120.42,0.856
3.4333,27.0,3.443080357142857,37.57,-122.33,2.9
3.6111,15.0,5.0,32.91,-117.13,1.963
2.3584,15.0,3.629348513598988,34.23,-118.45,1.576
2.0556,52.0,8.316602316602317,38.46,-123.02,1.2
4.4491,19.0,6.369668246445498,38.01,-121.78,1.339
4.3145,31.0,6.465346534653466,34.13,-117.85,2.33
3.2578,38.0,4.408510638297872,34.07,-118.09,1.842
2.7222,25.0,5.528301886792453,41.86,-123.26,0.646
3.3906,15.0,4.023611111111111,37.67,-122.48,3.037
4.7437,10.0,5.902702702702703,34.46,-118.27,2.94
4.8194,18.0,6.423340961098398,37.99,-121.81,1.704
5.4386,33.0,6.178343949044586,37.28,-121.96,2.804
0.9506,40.0,3.9,37.82,-122.26,1.875
1.8692,15.0,4.77536231884058,38.96,-122.83,0.938
5.6512,33.0,6.7643718949609655,38.02,-122.57,3.14
7.8543,35.0,5.986111111111111,37.36,-121.98,2.819
1.6625,43.0,3.85,33.94,-118.27,0.887
2.5917,43.0,4.548821548821548,38.41,-122.78,1.44
2.4429,52.0,3.607883817427386,34.09,-118.28,2.288
2.8438,33.0,5.466307277628032,34.05,-117.97,1.576
2.0,15.0,6.391156462585034,36.89,-119.33,0.833
2.75,27.0,5.003086419753086,36.55,-119.43,0.935
2.3098,39.0,3.7824074074074074,34.07,-118.04,1.731
5.1778,26.0,5.097087378640777,33.81,-118.36,3.599
1.6767,30.0,4.087947882736156,38.05,-122.25,1.477
5.3041,37.0,5.741596638655462,33.79,-117.84,2.357
3.1607,42.0,4.341991341991342,34.08,-118.09,2.183
3.2794,7.0,5.546473302570863,34.46,-117.2,0.925
2.34,34.0,4.178282009724473,34.1,-118.1,2.109
3.5039,29.0,5.921501706484642,36.22,-119.33,0.899
4.997,9.0,6.734790874524715,35.33,-119.09,1.429
2.4914,30.0,3.6728971962616823,34.08,-118.05,1.592
3.0432,29.0,5.301824212271973,33.94,-116.97,0.912
2.2292,5.0,4.579778830963665,37.51,-120.85,1.275
2.9576,16.0,3.6133567662565906,32.77,-117.15,0.922
2.6719,28.0,3.8841567291311754,37.66,-122.07,1.612
5.6758,15.0,6.017804154302671,37.58,-122.06,2.534
2.082,17.0,4.526466380543634,33.13,-117.13,0.8
1.8355,26.0,4.424050632911392,39.12,-121.58,0.612
1.9375,23.0,4.389380530973451,39.15,-121.62,0.653
2.0,10.0,3.911392405063291,33.79,-118.29,1.654
1.7895,34.0,4.395904436860068,37.97,-121.25,0.631
3.5978,33.0,5.976315789473684,34.15,-117.26,0.883
1.7375,35.0,4.2719665271966525,35.36,-119.0,0.486
4.8981,18.0,5.845470692717584,33.81,-117.93,1.663
3.4359,21.0,5.506410256410256,33.23,-117.24,1.509
2.3438,26.0,4.616438356164384,36.47,-119.37,1.0
6.0957,32.0,5.50597609561753,37.24,-121.95,4.054
3.4208,41.0,4.183673469387755,34.16,-118.43,3.434
2.2222,10.0,5.942857142857143,34.62,-119.06,2.625
4.1083,35.0,5.97265625,34.28,-117.53,1.08
2.2372,19.0,4.052459016393443,33.88,-117.55,1.088
3.1568,36.0,5.109649122807017,37.66,-121.02,1.099
2.473,44.0,5.298630136986302,34.17,-118.33,2.518
5.7451,17.0,5.482926829268293,32.83,-117.22,2.373
5.7578,20.0,6.630366492146597,36.58,-121.86,3.477
3.8611,18.0,5.974763406940063,35.4,-119.05,1.264
4.7216,41.0,5.7967914438502675,33.69,-118.33,3.119
2.6179,35.0,2.96900826446281,33.96,-118.22,1.588
3.3849,16.0,3.5700416088765605,32.79,-117.11,0.969
2.8295,52.0,4.94025974025974,34.03,-118.31,1.322
5.7338,5.0,5.804012345679013,34.0,-117.68,2.254
3.5938,40.0,4.201438848920863,36.96,-122.03,2.435
3.7969,35.0,5.23989898989899,33.92,-118.02,1.648
2.7284,24.0,4.897400820793433,38.27,-122.03,1.185
1.6948,15.0,5.676646706586826,39.83,-121.5,0.875
1.2864,40.0,2.5520702634880803,33.77,-118.2,1.313
2.7792,18.0,5.584558823529412,36.16,-120.35,0.853
3.7031,25.0,5.163755458515284,33.75,-117.81,2.278
5.6392,18.0,5.951644100580271,34.26,-118.6,2.715
3.7054,28.0,4.1200923787528865,33.87,-117.97,1.692
3.6053,35.0,4.510135135135135,37.3,-121.92,3.458
3.0909,30.0,4.447368421052632,33.75,-117.99,1.844
4.325,43.0,5.028455284552845,33.9,-118.1,1.66
4.9464,41.0,4.994269340974212,37.54,-122.29,2.824
5.0824,23.0,5.508948545861298,37.52,-121.97,2.309
3.055,37.0,5.152777777777778,33.92,-118.28,1.054
5.5581,36.0,6.118466898954704,33.84,-118.11,2.183
3.8719,29.0,5.484674329501916,32.8,-117.12,1.742
6.2892,22.0,6.127214170692431,37.43,-121.87,2.542
2.7857,21.0,6.132553606237817,36.35,-119.09,0.927
2.1154,8.0,4.288659793814433,35.47,-120.64,1.172
4.1083,41.0,4.244565217391305,34.0,-118.44,3.243
1.8103,26.0,4.0602409638554215,32.74,-117.08,1.247
4.5306,36.0,4.6209912536443145,33.93,-118.09,1.834
3.6863,39.0,5.056661562021439,37.96,-122.51,2.638
4.1563,4.0,5.645833333333333,34.66,-120.48,1.726
3.8456,33.0,5.057755775577558,33.83,-117.9,2.118
1.9549,24.0,3.7520858164481528,34.2,-118.42,2.215
2.1679,34.0,4.792405063291139,38.53,-121.45,0.754
1.6236,17.0,5.47469220246238,35.61,-118.48,0.673
1.9327,52.0,4.564044943820225,37.86,-122.28,1.699
1.3462,33.0,4.563559322033898,38.63,-121.44,0.559
4.45,10.0,5.834752981260648,38.41,-121.38,1.387
6.4285,29.0,6.9495694956949565,37.28,-121.91,3.373
4.0417,52.0,6.452830188679245,38.56,-121.45,1.738
7.2648,14.0,7.298913043478261,33.51,-117.64,3.632
3.3268,23.0,4.440619621342513,37.47,-122.22,3.228
2.6864,30.0,7.15445321307779,35.44,-120.95,2.836
1.9861,43.0,4.635416666666667,36.21,-119.09,0.477
2.5432,29.0,3.413572343149808,33.89,-118.12,1.809
3.4698,17.0,7.347014925373134,39.13,-121.68,1.797
1.7132,21.0,3.8201970443349755,36.69,-119.55,0.559
5.0555,4.0,6.751677852348993,38.58,-122.72,2.408
5.6254,35.0,5.639810426540285,33.87,-118.32,2.838
1.6667,44.0,3.5064516129032257,33.98,-118.25,1.125
3.8214,46.0,5.155979202772963,37.61,-122.41,2.736
5.7764,18.0,5.7700119474313025,33.76,-118.3,2.905
4.8854,17.0,6.74296205630355,32.96,-116.99,1.813
2.5913,42.0,3.5493716337522443,33.96,-118.23,1.516
3.8448,36.0,4.445431472081219,34.09,-118.26,2.414
3.535,31.0,5.254237288135593,37.54,-122.02,2.103
1.3594,38.0,4.310344827586207,34.24,-118.38,1.583
5.215,6.0,6.337912087912088,34.27,-119.18,2.795
2.7708,4.0,4.423444976076555,33.99,-118.22,1.863
4.3456,19.0,4.7103825136612025,37.66,-122.13,1.63
3.8036,33.0,4.216494845360825,37.65,-122.06,1.582
2.1216,15.0,5.3347107438016526,39.78,-120.57,1.02
5.0196,52.0,4.7224576271186445,37.74,-122.43,3.243
5.0827,18.0,5.503731343283582,32.68,-117.07,1.422
2.6561,14.0,3.076837416481069,33.75,-117.87,1.444
3.9227,24.0,5.034345047923322,33.84,-118.27,2.086
5.417,11.0,4.925867507886435,32.87,-117.23,1.968
4.3021,8.0,5.927083333333333,34.18,-116.02,0.945
4.0125,28.0,5.154676258992806,34.97,-120.43,1.301
3.5357,44.0,4.687074829931973,34.02,-118.34,1.569
3.4821,34.0,4.577696526508227,36.21,-121.13,1.137
6.6536,9.0,6.961151079136691,33.88,-117.76,3.078
1.6607,16.0,6.290322580645161,38.99,-122.52,0.778
4.2986,36.0,6.036734693877551,34.08,-117.92,1.896
5.4197,24.0,5.923497267759563,34.45,-119.83,2.809
3.5638,35.0,4.701456310679611,34.12,-118.21,1.705
2.5739,22.0,4.586160108548168,34.19,-118.54,2.392
3.8816,27.0,6.070796460176991,38.65,-121.29,1.473
2.4049,31.0,3.5402298850574714,33.97,-118.17,1.59
4.87,19.0,5.662109375,33.03,-117.27,2.209
4.4946,24.0,5.294896030245747,34.08,-117.62,1.36
5.3247,13.0,7.292307692307692,37.54,-122.26,3.278
5.123,25.0,5.841509433962264,33.82,-118.05,1.596
3.3977,34.0,5.1611721611721615,34.07,-117.93,1.888
6.556,14.0,5.925714285714286,37.99,-121.34,2.347
4.3651,2.0,6.621134020618556,33.61,-117.12,1.456
3.2799,17.0,4.860048820179007,34.02,-117.91,1.993
4.2443,34.0,5.244803695150115,33.92,-117.93,1.744
6.4415,15.0,7.077981651376147,33.83,-117.76,3.007
3.3571,14.0,5.227941176470588,38.3,-122.49,1.936
3.3816,52.0,4.4869888475836435,37.75,-122.42,2.625
4.2396,48.0,5.62962962962963,34.17,-118.33,2.451
3.4609,19.0,4.792284866468843,38.08,-122.81,2.388
4.2891,48.0,4.448979591836735,34.13,-118.23,2.148
4.0625,19.0,6.729064039408867,39.11,-121.68,1.417
5.0509,19.0,6.362021857923497,37.99,-122.08,1.999
2.0673,27.0,4.039660056657223,32.76,-117.12,1.188
2.6218,49.0,4.2912457912457915,34.08,-118.31,3.509
1.8641,43.0,3.5779967159277506,34.01,-118.26,1.082
2.5195,20.0,5.049707602339181,37.96,-121.33,0.926
6.6959,34.0,6.470909090909091,37.52,-122.34,4.112
2.8684,20.0,6.766101694915254,33.41,-116.01,0.628
4.75,46.0,6.079601990049751,37.54,-122.31,3.882
4.4529,10.0,6.006167400881057,38.15,-122.24,1.441
3.0403,20.0,5.607361963190184,39.08,-120.98,1.48
5.8382,30.0,7.425714285714286,37.72,-122.1,3.302
5.2032,10.0,6.277064220183486,38.69,-120.95,2.171
3.3841,29.0,4.842031029619182,37.69,-121.76,1.844
5.449,16.0,6.822764227642277,38.5,-122.75,2.521
2.5459,22.0,3.512236286919831,37.94,-122.05,1.793
4.6667,4.0,5.858695652173913,32.72,-116.98,2.233
1.8472,52.0,5.4907063197026025,37.78,-122.21,1.37
4.0795,33.0,5.3136363636363635,37.6,-122.49,2.706
7.2379,15.0,6.472222222222222,33.91,-117.6,2.51
1.4007,7.0,4.466424682395644,36.73,-119.73,2.25
4.2782,8.0,4.278404815650865,37.37,-122.02,3.277
4.1833,22.0,6.564231738035264,37.76,-121.11,1.921
6.5338,13.0,6.6265664160401005,33.1,-117.28,2.679
4.4886,34.0,5.945578231292517,32.81,-117.14,1.791
2.9554,32.0,6.012195121951219,36.5,-119.48,1.103
2.1915,22.0,4.1237721021611,37.95,-122.33,1.208
4.38,40.0,5.8164794007490634,37.68,-122.12,1.964
5.6611,42.0,5.932515337423313,33.75,-118.3,2.656
2.2692,37.0,4.449013157894737,34.17,-118.12,2.25
3.375,32.0,6.373493975903615,32.8,-117.08,1.781
1.7969,19.0,4.655367231638418,36.81,-119.71,0.728
4.0071,15.0,4.532258064516129,38.34,-122.69,1.355
5.0043,36.0,5.907651715039578,37.7,-122.16,1.904
5.6936,5.0,4.586206896551724,37.56,-122.27,3.222
2.7841,48.0,5.507537688442211,39.03,-121.91,0.658
3.2846,19.0,7.079500283929585,33.73,-116.31,1.319
6.1004,35.0,5.8687258687258685,37.51,-122.29,4.264
3.4799,16.0,6.563897763578275,35.58,-121.12,3.208
2.1719,42.0,3.8233082706766917,38.01,-121.82,0.991
2.706,19.0,4.877551020408164,36.22,-119.37,0.648
1.625,52.0,3.4285714285714284,34.06,-117.75,0.675
6.323,19.0,6.813953488372093,33.51,-117.68,4.808
4.0536,34.0,5.455268389662028,33.96,-118.14,2.772
4.6023,8.0,5.917293233082707,34.64,-120.44,1.634
3.9063,18.0,5.740139211136891,35.47,-120.66,1.848
2.6127,36.0,4.858156028368795,36.78,-119.82,0.696
5.5277,30.0,5.781902552204176,32.84,-117.19,1.971
2.5559,29.0,4.440476190476191,32.71,-117.09,0.968
3.3021,36.0,5.032119914346895,37.69,-122.08,1.957
3.0893,52.0,3.9076923076923076,37.79,-122.21,1.25
1.6875,52.0,4.703225806451613,37.84,-122.28,1.32
6.2452,16.0,6.656903765690377,33.71,-117.89,2.663
3.0466,11.0,6.534090909090909,38.97,-122.78,0.973
5.7214,16.0,6.231428571428571,34.12,-117.68,2.594
4.0333,10.0,4.857142857142857,39.15,-121.1,1.615
2.1437,17.0,3.7344508160564622,33.13,-117.08,1.137
1.5613,16.0,3.8675,39.15,-121.63,0.725
3.4167,35.0,8.307692307692308,33.8,-116.8,1.0
4.0893,41.0,4.805732484076433,33.8,-118.13,2.23
2.5784,28.0,3.2795081967213116,34.09,-118.38,2.729
4.5179,17.0,5.7727272727272725,37.44,-121.97,1.125
2.8519,17.0,5.047808764940239,37.43,-120.79,0.807
4.5791,12.0,5.8992673992674,35.36,-119.08,1.234
2.8043,16.0,5.158227848101266,37.99,-122.06,0.875
3.3269,52.0,4.61003861003861,37.77,-122.27,2.345
3.1667,36.0,5.054474708171206,33.89,-118.23,1.177
2.8625,21.0,4.958695652173913,33.82,-117.99,1.896
3.125,22.0,4.714542190305206,34.08,-117.62,1.118
2.5417,43.0,4.186385737439222,34.15,-118.0,1.783
4.3958,33.0,5.936893203883495,34.09,-117.65,1.456
0.949,52.0,2.5241090146750524,37.87,-122.25,3.5
1.9355,37.0,3.743119266055046,34.11,-118.2,1.663
2.964,14.0,5.8175675675675675,33.75,-116.93,1.215
6.5814,33.0,7.435448577680525,37.87,-122.11,3.142
1.7292,47.0,3.628032345013477,34.07,-118.21,1.917
2.6852,33.0,5.312849162011173,36.7,-120.0,0.708
3.5696,4.0,6.111965811965812,34.38,-117.39,1.297
3.0625,19.0,5.607142857142857,39.8,-120.15,0.825
3.0187,24.0,4.173775671406003,34.21,-118.58,2.177
2.8783,5.0,5.821086261980831,33.95,-117.02,1.052
6.8004,3.0,7.789022298456261,33.67,-117.61,2.849
7.9187,3.0,6.31275720164609,33.68,-117.82,3.336
2.3125,15.0,5.681022880215343,38.38,-120.77,1.286
4.1786,36.0,4.776699029126213,33.92,-118.13,2.015
1.2962,52.0,3.659090909090909,37.97,-121.29,1.102
3.175,37.0,5.337110481586402,34.89,-117.04,0.668
6.394,25.0,7.438172043010753,33.74,-118.0,3.167
4.933,36.0,6.373673036093418,33.84,-118.14,2.289
4.0057,38.0,5.366935483870968,32.78,-117.2,2.416
5.1654,41.0,5.235714285714286,37.48,-122.2,2.336
3.5353,34.0,6.314159292035399,37.97,-122.3,1.647
6.3191,25.0,7.990338164251208,32.77,-116.95,3.034
3.5905,37.0,4.007352941176471,34.42,-119.72,2.647
1.6348,15.0,3.404320987654321,32.55,-117.04,0.932
2.0,44.0,5.053333333333334,33.92,-118.25,0.926
1.4375,36.0,4.417322834645669,34.09,-118.33,1.65
2.4097,19.0,4.950704225352113,37.92,-121.25,0.66
5.7072,21.0,6.284875183553598,37.53,-122.02,2.422
4.1818,22.0,4.426056338028169,33.93,-118.41,3.397
3.1042,7.0,5.493362831858407,37.5,-120.87,1.225
3.6875,29.0,5.015410958904109,33.82,-117.95,2.132
2.8088,18.0,3.6755555555555555,34.15,-118.26,2.475
5.3194,35.0,6.029315960912052,33.99,-118.36,3.137
4.7404,31.0,4.956692913385827,33.88,-118.36,2.958
2.875,44.0,5.3933333333333335,35.37,-119.04,0.827
2.1705,23.0,5.133333333333334,39.5,-122.19,0.53
4.6364,35.0,4.67910447761194,34.05,-117.96,1.631
2.2262,52.0,4.55379746835443,38.43,-122.71,1.299
2.3243,27.0,6.34718826405868,39.38,-121.74,0.855
4.26,46.0,5.959785522788204,34.02,-118.33,1.826
2.1067,24.0,4.2404181184668985,38.36,-121.98,1.011
3.16,14.0,3.204933586337761,32.69,-117.05,1.438
4.1667,35.0,5.276951672862453,34.23,-118.25,2.712
1.9676,33.0,5.175895765472313,36.6,-119.63,0.624
3.0288,19.0,3.373529411764706,34.15,-118.23,2.583
2.125,31.0,5.714285714285714,34.02,-118.05,3.75
5.5357,17.0,7.951841359773371,36.82,-119.84,1.677
4.9432,10.0,6.89873417721519,36.35,-119.67,1.188
3.9886,32.0,4.740402193784278,34.21,-118.54,1.992
5.3668,27.0,6.702898550724638,33.92,-117.98,2.198
4.0625,44.0,5.10969387755102,34.03,-118.14,2.011
5.0739,16.0,5.124137931034483,37.54,-122.03,2.08
2.5729,14.0,5.2704969595303,33.35,-117.42,1.344
4.1964,40.0,5.819672131147541,34.26,-118.3,1.859
3.5,33.0,5.172535211267606,36.62,-121.83,1.624
2.5363,25.0,4.632016632016632,38.59,-121.4,1.246
1.3023,17.0,5.26463700234192,35.64,-118.47,0.685
6.3767,24.0,6.37987012987013,33.67,-117.81,2.69
3.0943,17.0,3.9572133845309927,34.18,-118.54,1.745
3.0625,37.0,4.294117647058823,34.02,-118.1,1.894
2.2216,19.0,4.975186104218363,37.93,-121.7,1.567
4.3286,16.0,6.321266968325792,33.05,-117.25,2.134
6.5755,23.0,6.813370473537605,33.9,-117.83,2.728
5.3264,46.0,4.9411764705882355,37.51,-122.26,2.581
4.8409,29.0,5.105809128630705,33.91,-118.35,2.44
1.8911,52.0,4.151761517615176,38.56,-121.47,0.859
3.5987,31.0,4.2272,34.03,-118.47,3.405
