MedInc,HouseAge,AveRooms,Latitude,Longitude,target
2.309,18.0,5.456422018348624,36.6,-119.55,0.571
5.5591,16.0,6.043478260869565,37.81,-121.23,1.493
2.2132,23.0,7.596153846153846,36.72,-121.06,1.0
2.5726,41.0,3.8424015009380863,33.77,-118.18,1.938
3.9375,24.0,7.662721893491124,34.87,-120.33,3.412
3.0263,15.0,2.5864864864864865,33.88,-117.88,1.625
2.3851,21.0,6.6,39.68,-122.38,0.675
2.6597,38.0,4.336842105263158,38.87,-121.69,0.86
5.0357,45.0,4.870619946091645,34.0,-118.42,3.298
4.1429,37.0,5.67741935483871,34.17,-118.5,3.036
2.3929,11.0,4.912408759124087,38.09,-122.11,1.225
3.4732,52.0,5.962864721485412,37.89,-122.29,2.462
2.1579,27.0,5.0604229607250755,33.35,-118.32,4.5
2.375,33.0,4.378612716763006,34.09,-118.16,1.75
4.8611,15.0,6.442065491183879,38.45,-121.83,1.464
2.7317,33.0,4.368613138686132,33.94,-118.12,2.647
2.6434,20.0,4.4049180327868855,36.92,-121.76,1.697
1.7609,24.0,6.233463035019455,39.24,-120.02,0.993
3.7833,17.0,6.0576923076923075,39.07,-123.21,1.598
4.485,10.0,6.4341290893015035,38.72,-121.25,1.794
2.6858,13.0,4.350364963503649,36.58,-119.62,0.624
3.8672,15.0,5.437333333333333,38.11,-121.27,1.201
1.755,47.0,4.5167173252279635,40.8,-124.15,0.741
4.1544,16.0,6.405566600397615,36.95,-120.09,1.194
5.5922,35.0,6.219373219373219,34.45,-119.71,3.844
2.794,15.0,4.855824682814302,35.25,-120.69,2.625
2.8203,24.0,4.997840172786177,35.05,-120.48,1.526
3.1389,14.0,4.578082191780822,34.4,-119.53,2.487
2.3667,20.0,4.964332892998679,40.78,-122.93,0.912
5.1677,18.0,4.1448109412711185,33.86,-118.4,3.808
5.0507,14.0,6.6567901234567906,33.38,-117.2,2.915
5.3374,2.0,6.0,33.26,-115.8,0.475
3.8582,15.0,4.7941653160453805,34.61,-120.2,2.152
3.9417,33.0,4.995061728395061,37.33,-121.99,2.858
3.7885,21.0,4.75,33.82,-118.02,2.045
3.6875,15.0,6.426294820717131,38.02,-120.43,1.86
4.3693,44.0,5.619718309859155,37.01,-121.58,2.34
1.8299,9.0,3.7304747320061256,32.72,-117.13,1.375
3.5048,13.0,4.188760806916426,33.87,-118.37,2.94
3.1949,25.0,4.433962264150943,34.08,-117.89,2.074
3.2417,28.0,4.698717948717949,37.67,-122.07,2.108
3.9107,40.0,6.5,38.43,-120.79,1.298
2.5,22.0,4.916,38.57,-121.31,1.016
4.4472,18.0,5.445179584120983,34.04,-117.25,1.611
2.9917,36.0,4.875555555555556,37.7,-122.16,1.946
4.5278,35.0,4.283676703645008,34.43,-119.73,3.404
3.3438,8.0,6.096871846619576,34.4,-117.27,1.244
3.0533,19.0,4.937190082644628,38.67,-121.21,1.121
3.5486,35.0,5.041388518024032,34.01,-118.35,3.321
2.8493,23.0,5.090311986863711,35.31,-120.84,1.961
3.9647,12.0,5.629518072289157,36.14,-121.2,1.35
7.585,31.0,6.450084602368866,34.24,-118.24,3.801
4.0793,52.0,4.949799196787149,37.76,-122.47,3.067
6.3525,18.0,6.332386363636363,33.04,-117.26,2.783
2.2115,19.0,5.242816091954023,33.74,-116.96,0.876
2.3977,52.0,4.211055276381909,37.77,-122.43,4.125
2.3472,52.0,3.812807881773399,34.03,-118.2,1.352
1.6686,17.0,3.893175074183976,32.81,-116.92,1.125
2.8167,10.0,6.080078125,37.19,-119.68,0.961
2.1833,37.0,4.503386004514673,37.47,-121.13,0.927
5.8505,22.0,8.056689342403628,36.59,-121.95,4.171
3.8319,28.0,5.4032697547683926,34.0,-117.97,1.79
6.3131,17.0,5.293948126801153,37.33,-122.05,4.364
2.2215,15.0,5.352472089314195,36.83,-119.79,0.722
3.1111,36.0,5.213903743315508,33.91,-118.25,1.193
3.3844,52.0,5.6900452488687785,38.55,-121.49,1.511
3.9,7.0,6.554716981132075,39.74,-121.87,1.47
6.155,52.0,7.048076923076923,37.82,-122.24,3.986
4.9079,26.0,6.153452685421995,34.26,-119.21,2.341
2.0357,39.0,5.003225806451613,39.51,-121.55,0.576
1.9932,29.0,4.32994923857868,38.47,-122.72,1.648
3.7237,42.0,3.7324414715719065,33.95,-118.36,1.708
3.3274,26.0,3.9134615384615383,32.8,-117.25,2.955
1.1903,13.0,4.406914893617022,35.58,-119.35,0.632
5.069,33.0,6.20979020979021,33.68,-117.93,2.642
3.0965,16.0,3.324771689497717,34.02,-118.41,3.2
1.6929,20.0,3.510355029585799,37.8,-122.26,1.15
6.187,31.0,7.4203454894433785,37.72,-122.08,3.404
3.3889,32.0,4.338730569948186,33.97,-118.37,2.857
1.8625,52.0,6.411764705882353,37.77,-120.85,0.854
6.5891,17.0,7.254464285714286,38.29,-122.15,3.288
3.6802,6.0,4.200221238938053,37.31,-121.87,1.524
3.1583,34.0,4.832075471698113,38.52,-121.48,0.958
1.7402,34.0,4.370689655172414,32.7,-117.11,0.794
3.0357,7.0,5.541490857946554,34.54,-117.36,0.913
2.5048,28.0,3.9864864864864864,34.04,-117.65,1.0
2.475,16.0,3.466666666666667,34.35,-119.32,2.25
3.5912,52.0,4.657407407407407,37.75,-122.41,2.849
3.0687,32.0,5.185552407932011,35.63,-117.67,0.635
4.0238,19.0,6.498630136986302,37.02,-121.51,3.746
5.1423,36.0,4.845323741007194,33.9,-118.11,1.831
5.3912,35.0,5.82018927444795,37.4,-121.99,2.353
6.6766,26.0,5.8940677966101696,37.31,-122.01,3.327
3.5606,30.0,4.851694915254237,32.84,-117.18,1.651
3.9038,21.0,3.5863570391872277,37.36,-122.02,2.438
2.0368,40.0,4.568965517241379,38.59,-121.54,0.678
1.27,28.0,4.672972972972973,41.41,-122.37,0.531
1.5417,18.0,7.666666666666667,32.69,-115.9,0.575
3.4016,23.0,3.5763157894736843,34.16,-118.33,2.346
6.3992,36.0,5.693333333333333,33.86,-118.33,2.596
3.0833,27.0,3.5584,34.02,-118.41,3.155
2.6429,24.0,3.981958762886598,33.91,-118.21,1.053
2.5035,10.0,4.871227364185111,38.58,-121.31,1.125
3.1439,24.0,4.599290780141844,37.4,-122.01,0.475
4.2083,9.0,5.026352288488211,37.27,-121.84,1.984
6.4865,35.0,6.842105263157895,37.57,-122.39,4.5
3.5511,32.0,4.222543352601156,33.72,-117.86,1.591
3.1912,33.0,4.8950471698113205,34.08,-117.96,1.599
3.5982,52.0,5.447457627118644,33.98,-118.31,0.966
2.2466,15.0,5.742667404537908,34.15,-116.06,0.668
7.5443,9.0,6.723404255319149,37.33,-121.77,3.484
2.6299,35.0,4.042402826855124,34.22,-118.46,1.707
4.3281,35.0,4.823655913978494,33.99,-118.43,3.24
2.9474,33.0,5.6058558558558556,33.85,-117.93,1.784
1.7986,32.0,3.6473429951690823,36.68,-119.73,0.493
5.0866,32.0,6.1954261954261955,33.76,-118.03,2.235
1.8238,46.0,2.3595178719867,34.07,-118.3,2.375
4.5577,2.0,7.54093567251462,36.82,-119.67,1.233
1.7824,26.0,4.154373927958834,33.91,-118.21,1.102
3.2026,34.0,5.481393975191967,34.46,-119.23,2.276
2.6726,29.0,7.2,35.64,-119.19,0.833
6.6012,6.0,7.465098039215686,32.99,-117.04,3.149
5.5,17.0,7.066037735849057,32.8,-117.06,2.22
3.1125,29.0,4.851851851851852,37.57,-120.95,1.548
4.5278,26.0,7.636363636363637,38.65,-121.3,1.443
5.0532,19.0,4.973796033994335,33.81,-118.29,2.182
3.8464,17.0,3.699692307692308,37.36,-122.0,2.394
1.5281,29.0,5.095890410958904,39.29,-121.68,0.616
4.2647,26.0,5.943462897526501,38.0,-121.85,1.334
2.6538,9.0,4.20327868852459,37.75,-122.41,2.063
2.6923,41.0,5.116071428571429,40.88,-123.98,0.842
5.4216,25.0,6.428308823529412,33.81,-118.06,2.63
3.8259,33.0,5.2727272727272725,37.64,-122.06,1.461
5.542,24.0,6.8357196684250185,33.85,-118.26,1.975
6.1953,39.0,6.90952380952381,34.13,-118.18,3.63
6.2179,27.0,6.905204460966543,37.54,-121.94,3.053
2.2197,33.0,4.325,33.87,-117.57,1.382
3.3056,46.0,5.111111111111111,34.18,-118.35,2.304
5.6454,33.0,5.642297650130549,33.9,-117.99,2.028
6.0336,10.0,6.26032315978456,33.11,-117.24,2.403
1.2273,41.0,3.3380681818181817,33.96,-118.28,0.984
2.3375,30.0,3.3716814159292037,34.29,-118.45,1.542
3.6817,21.0,5.70911214953271,38.59,-121.32,1.361
2.75,35.0,5.304909560723514,35.33,-119.02,0.658
3.0862,45.0,5.633540372670807,37.94,-122.36,0.79
4.375,34.0,6.226519337016574,33.85,-117.88,2.247
4.0446,40.0,5.608391608391608,37.37,-121.82,1.963
6.0531,26.0,6.685840707964601,33.86,-118.25,1.864
6.0884,33.0,5.819148936170213,37.41,-122.11,4.329
1.9667,44.0,4.866197183098592,34.04,-118.17,1.339
1.7212,43.0,3.8680555555555554,37.95,-121.27,0.59
3.6227,33.0,5.633136094674557,34.1,-117.36,0.928
3.0833,27.0,4.714285714285714,32.76,-117.08,1.554
2.3617,6.0,4.726438698915763,34.51,-117.34,1.031
3.2632,8.0,5.466666666666667,35.12,-118.43,0.998
6.8634,24.0,7.183884297520661,33.72,-117.82,2.765
3.05,17.0,5.3837638376383765,37.94,-120.29,1.448
3.0208,36.0,3.902173913043478,37.89,-122.3,2.063
4.625,20.0,5.546666666666667,35.26,-120.69,2.218
1.0951,40.0,4.139359698681733,34.12,-117.29,0.658
4.4881,36.0,5.759776536312849,33.92,-118.16,2.189
2.7845,28.0,5.1082621082621085,35.3,-118.91,0.822
3.5714,8.0,3.105598866052445,34.14,-118.37,1.979
2.809,34.0,4.846153846153846,34.12,-117.22,0.825
6.4385,24.0,5.693726937269373,34.04,-118.09,2.726
2.9,27.0,7.409836065573771,33.09,-115.73,0.875
2.9844,28.0,5.586510263929619,34.17,-117.35,0.792
3.0417,52.0,4.638115631691649,34.17,-118.12,2.226
2.2027,32.0,3.2301255230125525,33.88,-118.13,1.927
4.6111,23.0,6.106349206349206,34.15,-117.24,1.284
1.3801,36.0,4.5664160401002505,40.68,-122.35,0.566
3.4883,52.0,4.914516129032258,37.78,-122.48,3.372
5.679,20.0,6.401273885350318,38.56,-122.05,2.25
6.4781,37.0,5.585657370517929,33.88,-118.32,2.69
6.91,40.0,4.920454545454546,34.08,-118.6,3.8
4.9732,35.0,4.975,33.91,-118.1,1.65
6.8645,23.0,7.302973977695167,33.72,-117.96,3.182
2.3087,52.0,4.038759689922481,37.74,-122.42,2.586
3.8103,5.0,5.594215600350569,40.6,-122.33,1.111
2.7171,22.0,6.0418994413407825,38.94,-123.15,0.958
1.6515,37.0,4.050675675675675,34.9,-117.02,0.616
2.75,39.0,4.109489051094891,34.04,-118.17,1.5
4.3125,46.0,6.135135135135135,33.83,-118.17,2.905
3.8343,38.0,5.3552238805970145,37.94,-122.31,1.914
1.9,16.0,4.975133214920071,40.56,-122.35,0.816
2.9844,36.0,3.5828571428571427,33.98,-118.17,1.636
2.6875,39.0,3.6332518337408315,34.43,-119.7,3.206
6.3401,7.0,7.2696310312204355,33.46,-117.63,3.873
1.9479,50.0,4.82520325203252,37.76,-122.18,0.895
4.7245,13.0,4.540295119182747,33.68,-117.99,2.736
5.9289,5.0,6.692852543464262,33.07,-117.2,4.113
5.6875,14.0,6.170871559633028,37.98,-122.09,2.11
4.3125,44.0,7.58600583090379,38.1,-122.86,2.615
4.6602,22.0,5.767123287671233,37.94,-122.05,2.278
2.1838,40.0,4.977088948787062,37.3,-120.47,0.75
2.2333,23.0,6.054313099041534,36.28,-119.29,1.201
2.1029,28.0,5.063291139240507,38.69,-121.51,1.086
6.3639,10.0,6.658385093167702,35.41,-118.94,1.43
3.125,52.0,6.13103448275862,38.56,-121.47,0.856
2.2917,34.0,4.367857142857143,37.74,-122.17,0.925
4.1098,14.0,5.940279542566709,36.83,-119.74,1.082
2.7411,27.0,4.684210526315789,35.78,-119.25,0.598
2.6094,20.0,5.068783068783069,36.25,-121.84,3.625
3.072,15.0,5.977941176470588,37.69,-120.97,1.143
2.6929,16.0,4.942973523421589,34.11,-117.69,1.193
2.378,34.0,4.259868421052632,33.79,-117.84,1.996
6.3892,17.0,6.438953488372093,37.52,-122.32,4.808
2.1477,27.0,4.968454258675079,36.05,-119.12,0.539
4.5245,14.0,5.874680306905371,38.71,-121.32,1.275
2.3333,37.0,4.6,33.87,-117.57,1.228
6.0094,30.0,6.363395225464191,34.19,-118.64,2.456
2.5368,35.0,4.201570680628272,36.97,-122.01,2.4
6.7206,26.0,6.889980353634577,37.62,-122.45,3.446
7.5839,13.0,8.268907563025211,33.95,-117.75,4.269
4.0362,33.0,5.100934579439253,33.78,-117.91,1.779
2.0956,35.0,3.201550387596899,33.78,-118.26,1.547
2.4322,12.0,5.105125977410947,33.96,-116.97,1.121
0.9234,40.0,2.7365853658536587,34.02,-118.27,1.875
4.9107,37.0,4.769547325102881,33.89,-118.14,1.796
2.7183,48.0,3.9053803339517623,33.79,-118.2,1.904
3.7348,4.0,5.705276705276705,34.08,-117.36,1.258
6.435,40.0,4.361038961038961,33.87,-118.4,4.795
1.0516,41.0,4.275675675675676,33.98,-118.29,1.083
3.0265,52.0,4.3743676222596966,37.78,-122.46,3.5
1.7636,52.0,5.175637393767706,36.75,-119.81,0.551
2.7466,43.0,3.6666666666666665,34.11,-118.25,2.089
2.125,6.0,5.904761904761905,34.02,-117.64,4.167
2.1991,15.0,4.158333333333333,37.96,-122.34,1.333
7.3089,48.0,7.283216783216783,37.91,-122.28,3.312
3.125,28.0,6.325842696629214,37.01,-120.77,1.563
4.075,28.0,5.815831987075929,34.38,-119.12,2.379
2.0968,23.0,2.853881278538813,34.19,-118.39,1.625
4.5739,35.0,6.01010101010101,33.79,-117.92,1.905
3.6705,34.0,6.17515923566879,33.88,-117.95,2.75
2.5164,36.0,4.181297709923665,37.96,-122.35,1.142
2.9352,38.0,4.043731778425656,34.15,-118.44,3.045
2.7098,47.0,4.330601092896175,34.13,-118.22,1.738
2.2551,10.0,6.251968503937008,39.11,-122.89,0.711
2.1875,43.0,3.8299319727891157,32.7,-117.14,0.87
4.0,47.0,5.414893617021277,37.71,-122.46,2.316
4.635,36.0,6.693761814744802,37.71,-122.06,2.486
4.525,36.0,4.590909090909091,37.98,-122.0,1.613
4.3438,33.0,6.180769230769231,34.15,-117.3,1.15
4.1488,37.0,5.616901408450704,38.61,-121.4,1.364
2.8365,32.0,5.371900826446281,38.76,-121.77,0.879
2.5156,20.0,5.491379310344827,36.21,-119.08,0.593
4.425,16.0,3.422582448295137,33.85,-118.41,3.364
2.551,30.0,3.1767241379310347,33.99,-118.2,1.6
3.52,23.0,4.698216735253772,34.14,-118.01,1.873
3.9395,33.0,4.9409221902017295,37.67,-122.12,1.847
1.3523,18.0,5.883116883116883,39.39,-120.74,0.857
5.6304,18.0,7.1689059500959695,38.3,-122.35,2.431
6.1089,38.0,6.8,38.31,-122.24,2.808
2.4459,17.0,3.82487922705314,32.97,-117.1,0.858
4.5033,21.0,5.258097165991903,33.89,-117.99,1.605
3.2121,37.0,4.617210682492582,32.69,-117.18,3.208
2.9861,33.0,4.198858230256898,37.7,-122.09,2.082
4.775,36.0,6.707865168539326,38.59,-121.37,1.941
3.8214,36.0,5.600823045267489,33.95,-118.04,1.785
5.2671,17.0,5.860215053763441,32.73,-116.95,1.571
3.9712,16.0,4.624539877300614,37.95,-122.47,1.875
1.5122,19.0,3.948186528497409,36.79,-119.79,0.475
3.9099,33.0,4.55108877721943,34.18,-118.43,2.675
5.6177,21.0,6.888586956521739,34.71,-120.47,1.838
4.0208,52.0,5.877431906614786,37.78,-122.47,4.146
4.0417,14.0,3.6955903271692745,33.65,-117.91,1.809
5.6277,14.0,5.72409823484267,37.58,-122.04,2.698
3.5385,36.0,3.675,34.12,-117.93,1.344
1.5694,30.0,5.0227272727272725,39.13,-121.57,0.579
2.2222,20.0,5.1875,36.35,-119.41,0.529
5.8519,36.0,6.771812080536913,34.07,-117.9,2.494
5.1952,19.0,6.471810089020772,33.92,-117.92,3.021
4.0288,35.0,5.333333333333333,33.86,-117.93,1.84
2.2989,26.0,4.48411214953271,33.7,-116.2,0.606
2.1985,36.0,3.5403348554033487,33.8,-118.19,1.418
4.5469,52.0,4.181132075471698,33.76,-118.13,3.81
3.0078,25.0,4.912126537785589,34.17,-117.31,0.871
3.93,11.0,6.474264705882353,38.81,-121.04,1.634
5.9328,24.0,7.02317880794702,34.13,-117.65,2.559
3.0313,17.0,5.870614035087719,41.84,-124.3,1.036
4.8993,34.0,5.651282051282052,37.99,-122.55,3.199
2.5398,47.0,5.416413373860182,33.94,-118.29,1.057
3.6474,32.0,6.431707317073171,37.11,-122.09,2.316
2.4934,44.0,4.754716981132075,34.01,-118.32,1.658
3.4327,24.0,5.015151515151516,33.77,-118.0,1.928
2.8,34.0,4.553530751708428,34.28,-118.42,1.443
2.3169,28.0,3.6804733727810652,33.72,-116.21,0.689
3.7279,36.0,5.447236180904523,34.05,-118.05,1.622
6.67,11.0,6.4950678175092476,33.8,-117.79,2.832
7.6889,11.0,6.813688212927756,38.12,-121.3,2.293
3.1908,52.0,5.0,37.71,-122.43,2.556
4.7118,24.0,5.212809917355372,37.24,-121.91,2.746
4.1361,26.0,5.878195488721804,34.02,-117.03,1.21
3.375,46.0,4.6875,33.97,-118.3,0.985
5.2227,18.0,5.552147239263804,33.85,-117.82,2.135
1.8616,37.0,5.042801556420233,39.75,-121.63,0.705
1.8021,17.0,4.940104166666667,36.82,-119.69,0.559
6.1306,16.0,7.194954128440367,34.18,-118.96,2.582
2.8155,27.0,4.257352941176471,33.99,-118.12,1.768
1.9472,40.0,5.026490066225166,33.93,-116.98,0.732
2.0673,45.0,3.96218487394958,34.03,-118.28,1.516
3.6619,17.0,4.885875706214689,37.4,-122.0,2.324
4.5022,2.0,4.529356943150047,33.65,-117.59,1.519
2.6894,30.0,3.6733870967741935,36.59,-121.88,1.795
4.174,22.0,6.213171577123051,39.1,-121.63,1.001
2.4906,31.0,6.180379746835443,38.16,-121.16,1.225
4.4663,34.0,5.725663716814159,33.81,-117.96,1.839
6.4963,6.0,7.799038461538461,34.24,-118.77,3.081
4.9205,35.0,5.152,33.93,-118.0,1.739
2.3812,35.0,6.2894736842105265,32.74,-117.08,1.351
1.4267,37.0,4.291845493562231,36.96,-120.05,0.523
3.475,26.0,4.96643109540636,33.84,-117.93,2.825
3.5655,52.0,4.094462540716612,37.76,-122.43,4.273
3.4261,16.0,5.160377358490566,33.63,-117.71,2.197
3.6823,18.0,4.003267973856209,34.41,-119.71,2.55
3.691,30.0,4.975609756097561,37.86,-121.61,1.544
3.7969,40.0,5.949781659388647,38.36,-122.54,2.028
3.4485,27.0,4.888482632541133,37.89,-122.51,4.583
4.6635,13.0,6.231527093596059,37.51,-120.83,1.984
3.3269,15.0,5.265107212475634,35.65,-117.68,0.819
4.7222,36.0,5.712,33.84,-118.3,2.396
3.6988,28.0,4.213174748398902,33.87,-118.34,2.666
4.9706,15.0,5.467116357504215,32.92,-117.14,1.847
5.0114,18.0,5.810623556581986,33.87,-118.37,3.386
4.2289,25.0,5.154336734693878,33.66,-118.0,4.427
4.1488,38.0,5.438967136150235,34.1,-118.04,2.353
3.9219,35.0,4.888586956521739,33.77,-117.89,1.896
2.8698,23.0,5.475471698113208,37.38,-120.73,0.729
4.0781,43.0,5.051724137931035,34.04,-118.37,2.894
4.5,16.0,5.183783783783784,33.89,-117.88,1.733
6.4504,35.0,5.2428884026258205,34.11,-118.59,4.07
2.3889,44.0,4.933806146572104,34.1,-117.37,0.861
2.0,17.0,7.289156626506024,37.31,-120.35,0.875
2.3375,26.0,2.847297297297297,34.07,-118.3,2.823
5.5181,25.0,6.893700787401575,34.18,-118.94,2.421
3.3205,5.0,3.908896797153025,34.18,-118.3,1.721
3.7734,22.0,4.781783681214422,33.76,-117.96,1.939
3.9028,25.0,5.470967741935484,39.52,-121.49,0.938
2.3482,17.0,3.879154078549849,34.17,-118.29,2.554
2.7955,22.0,5.3197781885397415,38.66,-121.36,0.965
2.1542,17.0,7.045045045045045,41.01,-123.52,0.838
2.7589,26.0,3.755434782608696,33.75,-118.0,1.375
3.125,6.0,3.8095238095238093,35.24,-119.01,0.65
4.3631,43.0,5.362586605080831,34.2,-118.33,2.846
2.625,21.0,4.801204819277109,34.03,-117.98,1.911
3.3958,38.0,5.266447368421052,33.79,-118.31,2.5
1.8077,47.0,5.162790697674419,40.17,-122.25,0.541
6.0102,16.0,6.7882736156351795,38.01,-122.24,2.356
3.175,18.0,5.6272965879265096,38.4,-120.66,1.185
2.1205,16.0,5.5799256505576205,33.18,-117.28,1.573
0.9463,43.0,4.614973262032086,34.0,-118.24,0.95
2.3352,28.0,4.544419134396355,37.93,-122.35,0.843
0.8438,17.0,2.9079754601226995,34.15,-118.14,1.75
2.9112,19.0,3.6590296495956873,32.75,-117.16,1.991
4.0039,36.0,5.062761506276151,37.48,-122.14,1.489
2.1935,15.0,5.299047619047619,33.49,-117.67,1.833
3.1287,50.0,4.467576791808874,34.13,-118.19,1.98
4.9766,10.0,6.887147335423197,34.87,-120.4,1.996
3.5972,39.0,2.6699029126213594,33.75,-117.86,1.58
2.2,14.0,3.605231866825208,34.09,-118.34,2.1
3.141,43.0,5.0736,32.76,-117.04,1.414
1.7467,41.0,4.60062893081761,35.37,-118.96,0.524
7.5845,25.0,7.1193415637860085,37.27,-121.87,2.793
3.5296,43.0,4.644149577804584,37.71,-122.48,4.0
6.0538,20.0,6.232597623089983,37.24,-121.82,2.41
2.5863,30.0,5.027496382054993,34.04,-117.04,0.983
2.9306,23.0,5.62962962962963,39.74,-123.15,0.7
3.152,21.0,4.4875,33.71,-117.86,1.528
4.8214,34.0,5.575242718446602,34.16,-118.06,3.625
2.76,26.0,5.520871143375681,34.01,-117.45,0.952
6.4313,17.0,6.548198636806232,37.08,-121.56,3.931
3.4202,34.0,4.885714285714286,34.08,-118.06,1.891
6.541,21.0,7.202439024390244,34.16,-118.95,2.915
3.1,17.0,4.846511627906977,32.8,-117.01,0.842
5.2452,18.0,6.923990498812351,38.25,-122.61,2.049
2.1441,22.0,4.193979933110368,32.61,-117.07,1.355
2.1979,22.0,6.972602739726027,38.57,-122.26,1.528
2.0246,16.0,5.302631578947368,33.22,-117.23,1.488
3.0865,7.0,5.098918083462133,34.24,-118.45,2.059
1.5294,39.0,3.6512261580381473,33.96,-118.29,1.114
3.3611,24.0,4.1030444964871196,33.74,-117.84,1.346
4.5332,5.0,6.095873015873016,37.69,-121.04,1.955
3.0944,37.0,4.923728813559322,33.95,-118.08,1.628
1.9719,42.0,3.6945812807881775,34.03,-118.19,1.342
3.9,25.0,5.744082840236686,38.3,-122.31,1.873
3.25,46.0,4.972413793103448,37.73,-122.17,1.775
5.6346,36.0,6.154205607476635,33.72,-117.6,2.725
1.3679,23.0,4.065250379362671,38.5,-121.48,0.703
4.3687,33.0,5.703862660944206,37.75,-121.42,1.287
5.3074,18.0,4.617241379310345,33.03,-117.08,1.372
2.4554,20.0,5.5964912280701755,33.74,-116.95,0.894
2.1357,17.0,4.324503311258278,35.2,-118.83,0.535
5.883,13.0,4.907407407407407,33.7,-118.09,2.951
3.5687,36.0,4.832460732984293,33.89,-118.26,1.207
4.1316,20.0,5.621776504297994,33.22,-117.24,1.625
1.6647,35.0,4.290106951871658,38.59,-121.52,0.691
4.5729,22.0,4.223826714801444,33.92,-118.41,3.375
1.8061,5.0,3.0027624309392267,36.83,-119.71,1.134
2.9591,2.0,4.482808022922636,37.99,-121.96,2.101
5.1545,37.0,4.540372670807454,34.43,-119.7,4.184
4.5594,33.0,5.351548269581056,34.07,-117.91,2.042
4.7109,35.0,5.92,37.62,-122.03,1.987
6.0582,39.0,4.536082474226804,37.97,-121.2,1.577
3.2031,43.0,4.326704545454546,34.08,-118.16,1.446
3.7202,30.0,4.802536231884058,33.73,-117.86,1.821
2.7344,35.0,5.735955056179775,37.31,-120.46,0.878
4.7804,19.0,6.347058823529411,36.83,-119.77,1.011
4.1372,33.0,4.91120218579235,33.66,-117.89,2.652
3.9167,41.0,5.277591973244147,37.71,-122.45,2.436
0.8198,6.0,2.660436137071651,34.17,-118.37,3.25
3.1065,36.0,4.710594315245478,37.35,-121.93,2.341
3.338,34.0,4.575916230366492,34.19,-118.42,2.225
3.2125,19.0,5.2075471698113205,34.68,-118.27,1.854
2.5521,21.0,4.790291262135923,36.55,-119.29,0.656
6.7927,17.0,7.122965641952984,32.81,-117.06,2.347
2.79,41.0,4.067484662576687,32.75,-117.24,2.26
2.5,21.0,4.087878787878788,34.08,-118.1,1.821
6.0175,15.0,7.13681592039801,32.96,-117.12,2.383
4.5787,20.0,6.117370892018779,36.85,-121.65,2.451
3.1628,35.0,3.8238532110091743,37.61,-122.4,3.184
3.1625,23.0,5.773399014778325,36.06,-119.05,0.706
3.6445,17.0,5.84,32.83,-116.85,1.976
3.6995,13.0,4.94212962962963,38.69,-121.3,1.349
3.1071,24.0,5.132075471698113,36.28,-119.81,0.561
2.8298,37.0,5.3497267759562845,38.53,-121.42,0.712
1.6797,38.0,4.927613941018767,35.36,-119.01,0.607
2.625,41.0,3.1154791154791153,34.05,-118.2,1.5
1.9631,44.0,4.425963488843814,34.01,-118.33,1.813
1.7217,16.0,3.8107142857142855,33.22,-117.22,1.75
6.9261,24.0,7.150753768844221,33.69,-117.95,2.846
2.5321,37.0,4.344827586206897,33.89,-118.2,1.051
5.5121,16.0,6.051612903225807,37.26,-121.86,2.241
2.1682,35.0,5.26,38.76,-120.67,1.381
2.2765,38.0,5.603174603174603,34.16,-118.15,1.466
3.0645,32.0,4.307254623044097,37.67,-122.11,1.654
4.8977,41.0,5.957792207792208,34.28,-119.26,3.582
3.3365,20.0,5.782527881040892,34.02,-117.08,1.228
3.775,25.0,5.6,33.72,-116.24,0.934
4.125,33.0,4.0,38.0,-122.39,2.125
3.8875,31.0,5.15406162464986,34.07,-117.71,1.292
3.3617,15.0,4.1923076923076925,37.58,-122.02,1.781
5.2051,13.0,6.842443729903537,38.68,-121.26,1.674
4.0313,19.0,4.444444444444445,33.75,-117.92,1.475
4.5144,35.0,5.975384615384615,33.9,-118.0,2.063
2.9292,33.0,4.066666666666666,33.89,-118.14,1.834
2.07,30.0,3.1324161650902838,34.1,-118.2,1.545
3.8889,25.0,4.534883720930233,34.25,-119.2,1.875
2.1071,18.0,4.641935483870967,34.12,-117.23,0.735
4.2422,27.0,3.384180790960452,37.37,-121.99,2.375
3.0806,52.0,6.1931034482758625,40.54,-124.23,1.067
3.6354,17.0,5.471061093247588,38.99,-120.98,1.629
2.2304,42.0,4.664670658682635,34.2,-118.5,2.038
2.8029,29.0,3.7739938080495357,34.09,-118.03,1.809
2.6466,14.0,4.893542757417103,38.04,-122.15,1.685
3.5437,27.0,5.1585014409221905,32.69,-117.04,1.158
3.6086,30.0,3.9160839160839163,33.82,-118.22,1.463
5.1602,16.0,4.280487804878049,37.34,-122.03,2.312
5.0477,16.0,4.2304609218436875,37.3,-121.93,2.925
3.6389,29.0,4.186588921282799,33.92,-118.41,2.75
5.343,17.0,6.3180327868852455,33.7,-117.95,2.319
3.625,35.0,6.75,35.73,-117.73,0.55
2.6944,19.0,5.439363817097416,36.08,-119.03,0.677
1.676,44.0,3.672176308539945,34.09,-118.32,2.088
3.6765,42.0,4.3604651162790695,37.37,-122.04,2.528
2.0995,15.0,3.430830039525692,34.93,-120.44,0.875
1.7273,29.0,6.492647058823529,38.96,-122.64,0.582
4.1667,52.0,4.768595041322314,37.77,-122.27,2.258
2.8679,44.0,4.951554591467824,37.75,-122.4,2.433
